node_id,lower_word,normal_case,entity_type,degree
14150,nasa,NASA,1,1
14151,load loss damage index lldi,Load Loss Damage Index LLDI,1,1
14152,cipher key,cipher key,1,1
14153,condition - based maintenance cbm,condition - based maintenance CBM,1,1
14154,coupled neural networkwith,coupled neural networkwith,1,1
14155,military - medical institutions,military - medical institutions,1,1
14156,random sampling,random sampling,1,1
14157,uncertainty sampling,uncertainty sampling,1,1
14158,body - size learning,body - size learning,1,1
14159,neural - based model,neural - based model,1,1
14160,peripersonal space,peripersonal space,1,1
14161,gigaword,Gigaword,1,1
14162,h - core,h - core,1,1
14163,trace ration optimization,trace ration optimization,1,1
14164,trace ratio,Trace ratio,1,1
14165,technical protection internet privacy scales,Technical Protection Internet Privacy Scales,1,1
14166,traffic agents ta,Traffic Agents TA,1,1
14167,linked apis,Linked APIs,1,1
14168,multientity model,MultiEntity model,1,1
14169,ensemble projection ep,Ensemble Projection EP,1,1
14170,cardiovascular,cardiovascular,1,1
14171,ngram,Ngram,1,1
14172,ngram language model,Ngram language model,1,1
14173,if - then,IF - THEN,1,2
14174,dewey order,Dewey order,1,1
14175,xml,XML,1,1
14176,neat neuro - evolution of augmenting topologies algorithm,NEAT Neuro - Evolution of Augmenting Topologies algorithm,1,1
14177,particle swarm optimization algorithms,Particle Swarm Optimization algorithms,1,1
14178,bio - inspired coordination strategy,bio - inspired coordination strategy,1,1
14179,nearest feature line nfl,Nearest Feature Line NFL,1,1
14180,rectified nearest feature line segment rnfls,Rectified Nearest Feature Line Segment RNFLS,1,1
14181,two - spiral distribution,two - spiral distribution,1,1
14182,automated harmonic analysis,automated harmonic analysis,1,1
14183,wedelmusic,WedelMusic,1,1
14184,template - matching algorithm,template - matching algorithm,1,1
14185,cache - oblivious model,cache - oblivious model,1,1
14186,cache - oblivious nested - loop,cache - oblivious nested - loop,1,1
14187,cache - oblivious algorithms,cache - oblivious algorithms,1,1
14188,cache - oblivious nljs,cache - oblivious NLJs,1,1
14189,tender offer,Tender Offer,1,1
14190,general contracting model,general contracting model,1,1
14191,analog - signal synapse model,analog - signal synapse model,1,1
14192,combinatory categorial grammar,Combinatory Categorial Grammar,1,1
14193,mellish ,Mellish ,1,1
14194,e -,E -,1,1
14195,e - l,E - L,1,1
14196,left - continuous triangular norms,left - continuous triangular norms,1,1
14197,left - continuous triangular norm,left - continuous triangular norm,1,1
14198,crowd federate,Crowd Federate,1,1
14199,crowd behavior,crowd behavior,1,1
14200,back - propagation neural network bpnn,Back - propagation neural network BPNN,1,1
14201,wind speed prediction,wind speed prediction,1,1
14202,short term wind speed prediction,short term wind speed prediction,1,1
14203,particle swarm optimization ipso algorithm,particle swarm optimization IPSO algorithm,1,1
14204,short,Short,1,1
14205,spatio temporal rst order logic,spatio temporal rst order logic,1,1
14206,sox law,SOX Law,1,1
14207,sox sarbanes - act,SOX Sarbanes - Act,1,1
14208,fuzzy knowledge,fuzzy knowledge,1,1
14209,suppliers selection,Suppliers Selection,1,1
14210,consite,ConSite,1,1
14211,cross comparison,cross comparison,1,1
14212,phylogenetic footprinting,phylogenetic footprinting,1,1
14213,norm compliance,norm compliance,1,1
14214,ceo,ceo,1,1
14215,ceo compensation,ceo compensation,1,1
14216,keywords data flow diagrams,Keywords Data Flow Diagrams,1,1
14217,modelling diagrams,Modelling diagrams,1,1
14218,data flow diagrams,Data Flow Diagrams,1,1
14219,data flow sequences dfs,Data Flow Sequences DFS,1,1
14220,sparse - coding approaches,sparse - coding approaches,1,1
14221,nonlinear principal component analysis nlpca,Nonlinear Principal Component Analysis NLPCA,1,1
14222,clustering,Clustering,1,1
14223,fault visualization,Fault visualization,1,1
14224,partial least square pls,Partial Least Square PLS,1,1
14225,fault diagnosis,Fault diagnosis,1,1
14226,linear principal component analysis lpca,Linear Principal Component Analysis LPCA,1,1
14227,pre - analysis,Pre - analysis,1,1
14228,partial least square,Partial Least Square,1,1
14229,neural nonlinear principal component analysis nnlpca,Neural Nonlinear Principal Component Analysis NNLPCA,1,1
14230,filtering algorithm,filtering algorithm,1,1
14231,single - hidden - layer feedforward neural networks,single - hidden - layer feedforward neural networks,1,1
14232,elm - based learning method,ELM - based learning method,1,1
14233,cross - validation,cross - validation,1,1
14234,locally adaptive knn,Locally adaptive kNN,1,1
14235,k - nearest neighbor algorithm knn,k - nearest neighbor algorithm kNN,1,1
14236,k - nearest neighbor algorithm,k - nearest neighbor algorithm,1,1
14237,transductive learning,transductive learning,1,1
14238,bayesian methods,Bayesian methods,1,1
14239,sparse gp,sparse GP,1,2
14240,validation - based method,validation - based method,1,1
14241,gaussian processes gps,Gaussian processes GPs,1,1
14242,vector directional filtering,vector directional filtering,1,1
14243,theory of robust statistics,theory of robust statistics,1,1
14244,dynamic transportation networks modtn,Dynamic Transportation Networks MODTN,1,1
14245,adstar dhtributed stomge manager,ADSTAR Dhtributed Stomge Manager,1,1
14246,mass stomge system mss,Mass Stomge System MSS,1,1
14247,cross - media timing - structure model,cross - media timing - structure model,1,1
14248,autonomic,Autonomic,1,1
14249,autonomic computing,Autonomic Computing,1,1
14250,delivery planning support system,Delivery Planning Support System,1,1
14251,intersection matching distance,intersection matching distance,1,1
14252,block - subdivision algorithm,block - subdivision algorithm,1,1
14253,transformation - invariantly,transformation - invariantly,1,1
14254,case - note audit,case - note audit,1,1
14255,ski - rental problem,Ski - Rental problem,1,1
14256,-beta-competitive online algorithm,-beta-competitive online algorithm,1,1
14257,bahncard,Bahncard,1,1
14258,bahncard problem,Bahncard problem,1,1
14259,dynamically recurrent neural networks,dynamically recurrent neural networks,1,1
14260,bayesian inference,Bayesian inference,1,1
14261,gaussian mixture,Gaussian mixture,1,1
14262,da formalism,DA formalism,1,1
14263,bayesian classification,Bayesian classification,1,1
14264,data augmentation da technique,Data Augmentation DA technique,1,1
14265,jacobian matrices,Jacobian matrices,1,1
14266,kalman filter,Kalman filter,1,2
14267,extended,extended,1,1
14268,mackey - glass equation,Mackey - Glass equation,1,1
14269,statistical modeling,statistical modeling,1,1
14270,statistical mlp,statistical MLP,1,1
14271,multi layer perceptron mlp,Multi Layer Perceptron MLP,1,1
14272,auto associative neural network,Auto Associative Neural Network,1,1
14273,sequential information bottleneck clustering sib,Sequential Information Bottleneck Clustering sIB,1,1
14274,fft,FFT,1,1
14275,first - person vision,first - person vision,1,1
14276,is information modeling,IS information modeling,1,1
14277,user behavioral analysis,User Behavioral analysis,1,2
14278,behavioral analysis,Behavioral Analysis,1,1
14279,feedfoward neural network mfnn,feedfoward neural network MFNN,1,1
14280,multilayer,multilayer,1,1
14281,time - delay neural network tdnn model,time - delay neural network TDNN model,1,1
14282,emg - torque model,EMG - torque model,1,1
14283,zero - emg test,zero - EMG test,1,1
14284,dynamic emg - torque modeling,dynamic EMG - torque modeling,1,1
14285,dynamic emg - torque model,dynamic EMG - torque model,1,1
14286,single - muscle test,single - muscle test,1,1
14287,split ring resonator srr,Split Ring Resonator SRR,1,1
14288,double learning,Double learning,1,1
14289,neyman - orthogonal moment equations,Neyman - orthogonal moment equations,1,1
14290,cognitive agent,Cognitive agent,1,1
14291,adaptive neural filters ganfs,adaptive neural filters GANFs,1,1
14292,wireless sensor network,Wireless sensor network,1,1
14293,collaborative highway disaster,collaborative highway disaster,1,1
14294,medical document test collection ohsumed,medical document test collection OHSUMED,1,1
14295,galois lattice,Galois lattice,1,1
14296,cross - talk noise,cross - talk noise,1,1
14297,ahp - bpnn,AHP - BPNN,1,1
14298,data structure,Data Structure,1,1
14299,online learning framework,online learning framework,1,1
14300,classification - based approach,classification - based approach,1,1
14301,supervised machine learning,supervised machine learning,1,1
14302,spatial database system,spatial database system,1,1
14303,t -regret,T -regret,1,1
14304,second - order algorithm,second - order algorithm,1,1
14305,transformer economic operation,transformer economic operation,1,1
14306,transformer,transformer,1,1
14307,pepexplorer,PepExplorer,1,1
14308,patternlab,PatternLab,1,1
14309,de,de,1,1
14310,de novo sequencing,de novo sequencing,1,1
14311,failure - adjusted maximization,failure - adjusted maximization,1,1
14312,definite logic,definite logic,1,1
14313,stochastic logic,Stochastic logic,1,1
14314,probabilistic context - free grammars,probabilistic context - free grammars,1,1
14315,probabilistic grammars,probabilistic grammars,1,1
14316,tree - bank grammars,tree - bank grammars,1,1
14317,proof - trees,proof - trees,1,1
14318,statistical functionals,statistical functionals,1,1
14319,region - based technique,region - based technique,1,1
14320,rough indexing paradigm,rough indexing paradigm,1,1
14321,rough,rough,1,1
14322,multi - objective algorithm,multi - objective algorithm,1,1
14323,multi cooperative co - evolutionary,multi cooperative co - evolutionary,1,1
14324,self - routing interconnection network srin,Self - Routing Interconnection Network SRIN,1,1
14325,augmented synchronous sequential machine assm,Augmented Synchronous Sequential Machine ASSM,1,1
14326,f - score,F - score,1,1
14327,duct cleaning robot,Duct Cleaning Robot,1,1
14328,environmental feature,environmental feature,1,1
14329,hough transformation,Hough transformation,1,1
14330,back - propagation neural networkbpnn,Back - Propagation Neural NetworkBPNN,1,1
14331,traveling salesman problem,Traveling Salesman Problem,1,1
14332,statistical model,statistical model,1,1
14333,bi - sdfe,Bi - SDFE,1,1
14334,soft decision feedback,soft decision feedback,1,1
14335,takagi - sugeno fuzzy model,Takagi - Sugeno fuzzy model,1,1
14336,fuzzy lyapunov function flf,fuzzy Lyapunov function FLF,1,1
14337,close - loop system,close - loop system,1,1
14338,linear matrix inequality lmi,Linear matrix inequality LMI,1,1
14339,switching fuzzy model,switching fuzzy model,1,1
14340,genetic regulatory networks,genetic regulatory networks,1,1
14341,finite - stability,finite - stability,1,1
14342,finite - time stability,finite - time stability,1,1
14343,jacobi method,Jacobi method,1,1
14344,finite difference approximation,finite difference approximation,1,1
14345,convergence theory,convergence theory,1,1
14346,euclidean dt edt,Euclidean DT EDT,1,1
14347,chamfer dt,Chamfer DT,1,1
14348,incremental distance idt,Incremental Distance IDT,1,1
14349,online dvd sales information system,online DVD sales information system,1,1
14350,pq db,pQ DB,1,1
14351,maximum entropy markov model,maximum entropy markov model,1,1
14352,maximum entropy classifier,maximum entropy classifier,1,1
14353,character - based tagging,Character - based tagging,1,1
14354,conditional random fields,conditional random fields,1,1
14355,log - distance path loss model,log - distance path loss model,1,1
14356,dce - mri -,DCE - MRI -,1,1
14357,raspberry,Raspberry,1,1
14358,automatic estimation of spatio temporal gait,automatic estimation of spatio temporal gait,1,1
14359,convolutional neural networks cnn,convolutional neural networks CNN,1,1
14360,multi - core s,Multi - Core s,1,1
14361,neural network algorithm,neural network algorithm,1,1
14362,vision - based inspection method,vision - based inspection method,1,1
14363,bp neural classifier,BP neural classifier,1,1
14364,fuzzy set,fuzzy set,1,1
14365,sparse coding,sparse coding,1,1
14366,multi - attributed dictionary learning algorithm,multi - attributed dictionary learning algorithm,1,1
14367,fitness distribution,fitness distribution,1,1
14368,genetic algorithm upga,genetic algorithm upGA,1,1
14369,gis - map,GIS - Map,1,1
14370,ms - based gps navigation system,MS - based GPS navigation system,1,1
14371,bio - signals,Bio - signals,1,1
14372,wavelet functions,wavelet functions,1,1
14373,decision - making neural networks,decision - making neural networks,1,1
14374,automatic sleep stage classifier,automatic sleep stage classifier,1,1
14375,expression - based classification method,expression - based classification method,1,1
14376,non - repacking,non - repacking,1,1
14377,hmm - fnn model,HMM - FNN model,1,1
14378,fuzzy inference,fuzzy inference,1,1
14379,arabic,Arabic,1,1
14380,fuzzy rule modeling,fuzzy rule modeling,1,1
14381,err - ia,ERR - IA,1,1
14382,intent - based metric,intent - based metric,1,1
14383,index - based randomized algorithm,index - based randomized algorithm,1,1
14384,fm probabilistic counting technique,FM probabilistic counting technique,1,1
